epoch,value,layer_name
20,50652.75390625,layer4.1
20,646246.375,layer4
20,53994.1640625,avgpool
20,53994.1640625,fc
20,11652626.0,
30,11604601.0,conv1
30,15605616.0,bn1
30,1890733.625,relu
30,1890733.625,maxpool
30,1067746.625,layer1.0.conv1
30,704547.5,layer1.0.bn1
30,1078503.625,layer1.0.relu
30,476440.75,layer1.0.conv2
30,229768.828125,layer1.0.bn2
30,1067746.625,layer1.0
30,1078503.625,layer1.1.conv1
30,497760.0625,layer1.1.bn1
30,1000366.8125,layer1.1.relu
30,346362.34375,layer1.1.conv2
30,114205.1171875,layer1.1.bn2
30,1078503.625,layer1.1
30,1067746.625,layer1
30,1000366.8125,layer2.0.conv1
30,276189.5,layer2.0.bn1
30,231927.78125,layer2.0.relu
30,243957.5625,layer2.0.conv2
30,69181.5625,layer2.0.bn2
30,1000366.8125,layer2.0.downsample.0
30,93477.875,layer2.0.downsample.1
30,1000366.8125,layer2.0.downsample
30,1000366.8125,layer2.0
30,231927.78125,layer2.1.conv1
30,33162.3515625,layer2.1.bn1
30,208416.171875,layer2.1.relu
30,50355.3515625,layer2.1.conv2
30,11406.4033203125,layer2.1.bn2
30,231927.78125,layer2.1
30,1000366.8125,layer2
30,208416.171875,layer3.0.conv1
30,15586.517578125,layer3.0.bn1
30,38245.3984375,layer3.0.relu
30,23814.23046875,layer3.0.conv2
30,11827.8271484375,layer3.0.bn2
30,208416.171875,layer3.0.downsample.0
30,12662.177734375,layer3.0.downsample.1
30,208416.171875,layer3.0.downsample
30,208416.171875,layer3.0
30,38245.3984375,layer3.1.conv1
30,8322.77734375,layer3.1.bn1
30,36645.7578125,layer3.1.relu
30,11879.7041015625,layer3.1.conv2
30,19549.513671875,layer3.1.bn2
30,38245.3984375,layer3.1
30,208416.171875,layer3
30,36645.7578125,layer4.0.conv1
30,15012.45703125,layer4.0.bn1
30,19852.0078125,layer4.0.relu
30,8948.623046875,layer4.0.conv2
30,19560.8671875,layer4.0.bn2
30,36645.7578125,layer4.0.downsample.0
30,55962.3515625,layer4.0.downsample.1
30,36645.7578125,layer4.0.downsample
30,36645.7578125,layer4.0
30,19852.0078125,layer4.1.conv1
30,4426.931640625,layer4.1.bn1
30,28299.248046875,layer4.1.relu
30,7754.43408203125,layer4.1.conv2
30,19826.578125,layer4.1.bn2
30,19852.0078125,layer4.1
30,36645.7578125,layer4
30,28299.248046875,avgpool
30,28299.248046875,fc
